Date,91_days,181_days,273_days,364_days,3_year,5_year,7_year,10_year,15_year,base_rate,interbank_rate,inflation,lending_rate,reserve,mpc,10_year_minus_91_days,10_year_minus_3_year,real_rate,taylor_rule,policy_instrument,private_credit,exchange_rate,money_supply,money_rate
6/15/2012,7.2134,9.97,11,11.97,12.22,13.61,14.76,15.95,17,12.28,7.66,6.7,19.28,5,hold,8.7366,3.73,12.58,8.7,17.28,12918409.75,103.4786648,23005407.21,2.589404474
6/22/2012,7.4997,9.31,10.37,11.34,12.22,13.61,14.76,15.95,17,12.27,8.64,6.7,19.27,5,lower,8.4503,3.73,12.57,8.7,17.27,12918409.75,103.4786648,23005407.21,2.589404474
6/29/2012,7.4997,9.31,10.37,11.34,12.22,13.61,14.76,15.95,17,9.61,8.64,6.7,16.61,5,lower,8.4503,3.73,9.91,8.7,14.61,12918409.75,103.4786648,23005407.21,2.589404474
7/6/2012,7.4807,10.49,10.61,11,12.22,13.61,14.76,15.95,17,9.61,9.79,6.2,16.61,5,hold,8.4693,3.73,10.41,8.2,14.61,13226021.84,95.21783844,22676253.5,-1.43076672
7/13/2012,7.4807,10.49,10.61,11,12.22,13.61,14.76,15.95,17,9.63,7.66,6.2,16.63,5,raise,8.4693,3.73,10.43,8.2,14.63,13226021.84,95.21783844,22676253.5,-1.43076672
7/20/2012,7.6894,10.57,10.7,11.94,12.22,13.61,14.76,15.95,17,9.62,9.63,6.2,16.62,5,lower,8.2606,3.73,10.42,8.2,14.62,13226021.84,95.21783844,22676253.5,-1.43076672
7/27/2012,7.6894,10.57,10.7,11.94,12.22,13.61,14.76,15.95,17,9.62,9.36,6.2,16.62,5,hold,8.2606,3.73,10.42,8.2,14.62,13226021.84,95.21783844,22676253.5,-1.43076672
8/3/2012,7.6843,11.4,11.99,12.44,12.22,13.61,14.76,15.95,17,9.62,8.75,6.4,16.62,5,hold,8.2657,3.73,10.22,8.4,14.62,13575956.61,95.54016926,23183581.15,2.237263961
8/10/2012,7.6843,11.4,11.99,12.44,12.22,13.61,14.76,15.95,17,9.62,8.75,6.4,16.62,5,hold,8.2657,3.73,10.22,8.4,14.62,13575956.61,95.54016926,23183581.15,2.237263961
8/17/2012,6.1981,11.93,11.91,12.55,12.22,13.61,14.76,15.95,17,9.61,8.75,6.4,16.61,5,lower,9.7519,3.73,10.21,8.4,14.61,13575956.61,95.54016926,23183581.15,2.237263961
8/24/2012,6.1981,11.93,11.91,12.55,12.22,13.61,14.76,15.95,17,9.61,8.75,6.4,16.61,5,hold,9.7519,3.73,10.21,8.4,14.61,13575956.61,95.54016926,23183581.15,2.237263961
8/31/2012,7.4767,11.41,11.71,11.99,12.22,13.61,14.76,15.95,17,9.61,8.75,6.4,16.61,5,hold,8.4733,3.73,10.21,8.4,14.61,13575956.61,95.54016926,23183581.15,2.237263961
9/7/2012,7.4767,11.41,11.71,11.99,11.35,11.9,13.9,15.69,16.75,9.13,7.11,6.6,16.13,5,lower,8.2133,4.34,9.53,8.6,14.13,14063843.12,98.40772024,22727249.52,-1.968339718
9/14/2012,7.4998,10.75,10.97,11.56,11.35,11.9,13.9,15.69,16.75,9.12,7.11,6.6,16.12,5,raise,8.1902,4.34,9.52,8.6,14.12,14063843.12,98.40772024,22727249.52,-1.968339718
9/21/2012,7.4998,10.75,10.97,11.56,11.35,11.9,13.9,15.69,16.75,9.79,7.97,6.6,16.79,5,raise,8.1902,4.34,10.19,8.6,14.79,14063843.12,98.40772024,22727249.52,-1.968339718
9/28/2012,7.4998,9.48,10.16,10.78,11.35,11.9,13.9,15.69,16.75,9.12,8.11,6.6,16.12,5,lower,8.1902,4.34,9.52,8.6,14.12,14063843.12,98.40772024,22727249.52,-1.968339718
10/5/2012,7.4998,9.48,10.16,10.78,11.35,11.9,13.9,15.69,16.75,9.13,7.11,6.8,16.13,5,raise,8.1902,4.34,9.33,8.8,14.13,16092492.6,100.9152341,24379955.59,7.271914174
10/12/2012,7.2498,9.5,9.75,10.8,11.35,11.9,13.9,15.69,16.75,9.12,7.11,6.8,16.12,5,lower,8.4402,4.34,9.32,8.8,14.12,16092492.6,100.9152341,24379955.59,7.271914174
10/19/2012,7.2498,9.5,9.75,10.8,11.35,11.9,13.9,15.69,16.75,9.79,7.97,6.8,16.79,5,raise,8.4402,4.34,9.99,8.8,14.79,16092492.6,100.9152341,24379955.59,7.271914174
10/26/2012,7.1999,10,10.5,10.5,11.35,11.9,13.9,15.69,16.75,9.12,8.11,6.8,16.12,5,lower,8.4901,4.34,9.32,8.8,14.12,16092492.6,100.9152341,24379955.59,7.271914174
11/2/2012,7.1999,10,10.5,10.5,11.35,11.9,13.9,15.69,16.75,9.12,8.66,6.9,16.12,5,hold,8.4901,4.34,9.22,8.9,14.12,16675537.72,100.0854141,24831369.89,1.851579635
11/9/2012,7.7501,10.5,10.5,11,11.35,11.9,13.9,15.69,16.75,9.14,8.85,6.9,16.14,5,raise,7.9399,4.34,9.24,8.9,14.14,16675537.72,100.0854141,24831369.89,1.851579635
11/16/2012,7.7501,10.5,10.5,11,11.35,11.9,13.9,15.69,16.75,9.14,9.14,6.9,16.14,5,hold,7.9399,4.34,9.24,8.9,14.14,16675537.72,100.0854141,24831369.89,1.851579635
11/23/2012,8.3002,10.5,10.94,10.43,11.35,11.9,13.9,15.69,16.75,9.14,8.99,6.9,16.14,5,hold,7.3898,4.34,9.24,8.9,14.14,16675537.72,100.0854141,24831369.89,1.851579635
11/30/2012,8.3002,10.5,10.94,10.43,12.75,13.5,14.48,16.5,16.6,9.14,8.99,6.9,16.14,5,hold,8.1998,3.75,9.24,8.9,14.14,16675537.72,100.0854141,24831369.89,1.851579635
12/7/2012,8.9807,10.75,10.87,10.97,12.75,13.5,14.48,16.5,16.6,9.14,8.85,7.3,16.14,5,hold,7.5193,3.75,8.84,9.3,14.14,16667360.76,101.0853841,27555158.56,10.9691438
12/14/2012,9.5,10.75,10.87,10.97,12.75,13.5,14.48,16.5,16.6,9.14,8.85,7.3,16.14,5,hold,7,3.75,8.84,9.3,14.14,16667360.76,101.0853841,27555158.56,10.9691438
12/21/2012,9.4845,11.49,11.74,12.24,12.75,13.5,14.48,16.5,16.6,9.14,8.85,7.3,16.14,5,hold,7.0155,3.75,8.84,9.3,14.14,16667360.76,101.0853841,27555158.56,10.9691438
12/28/2012,9.4845,11.49,11.74,12.24,12.75,13.5,14.48,16.5,16.6,9.15,8.85,7.3,16.15,5,raise,7.0155,3.75,8.85,9.3,14.15,16667360.76,101.0853841,27555158.56,10.9691438
1/4/2013,9.4845,12.24,12.49,13,12.75,13.5,14.48,16.5,16.6,9.25,9.68,7,16.25,5,raise,7.0155,3.75,9.25,9,14.25,16794962.37,100.6972065,25237843.93,-8.409730694
1/11/2013,6.0837,12.25,11.24,11.74,12.75,13.5,14.48,16.5,16.6,9.25,7.3,7,16.25,5,hold,10.4163,3.75,9.25,9,14.25,16794962.37,100.6972065,25237843.93,-8.409730694
1/18/2013,6.0837,12.65,11,11.74,12.75,13.5,14.48,16.5,16.6,9.25,7.48,7,16.25,5,hold,10.4163,3.75,9.25,9,14.25,16794962.37,100.6972065,25237843.93,-8.409730694
1/25/2013,8.5,12.65,11,11.74,12.75,13.5,14.48,16.5,16.6,9.25,7.57,7,16.25,5,hold,8,3.75,9.25,9,14.25,16794962.37,100.6972065,25237843.93,-8.409730694
2/1/2013,8.5,12.65,11,11.74,12.75,13.5,14.48,16.5,16.6,9.25,7.59,6.9,16.25,5,hold,8,3.75,9.35,8.9,14.25,17141461.75,101.4581811,27565724.48,9.223769493
2/8/2013,5.4819,9.9,9.25,9.49,12.75,13.5,14.48,16.5,16.6,9.25,7.59,6.9,16.25,5,hold,11.0181,3.75,9.35,8.9,14.25,17141461.75,101.4581811,27565724.48,9.223769493
2/15/2013,5.4819,9.9,9.25,9.49,12.75,13.5,14.48,16.5,16.6,9.25,7.59,6.9,16.25,5,hold,11.0181,3.75,9.35,8.9,14.25,17141461.75,101.4581811,27565724.48,9.223769493
2/22/2013,5.4799,8,8,10.87,13.49,14.79,14.5,16.98,16.6,9.25,7.59,6.9,16.25,5,hold,11.5001,3.49,9.35,8.9,14.25,17141461.75,101.4581811,27565724.48,9.223769493
3/1/2013,5.4799,8,8,10.87,13.49,14.79,14.5,16.98,16.6,9.25,7.59,6.6,16.25,5,hold,11.5001,3.49,9.65,8.6,14.25,16580508.72,99.36032888,25810607.34,-6.367027085
3/8/2013,5.5001,9.6,10,11.48,13.49,14.79,14.5,16.98,16.6,9.25,9.38,6.6,16,5,hold,11.4799,3.49,9.4,8.6,14.25,16580508.72,99.36032888,25810607.34,-6.367027085
3/15/2013,5.5001,9.6,10,11.48,13.49,14.79,14.5,16.98,16.6,9.25,10.35,6.6,15.84,5,hold,11.4799,3.49,9.24,8.6,14.25,16580508.72,99.36032888,25810607.34,-6.367027085
3/22/2013,5.5001,11.24,11.74,12.74,13.49,14.79,14.5,16.98,16.6,9.25,9.94,6.6,16.07,5,hold,11.4799,3.49,9.47,8.6,14.25,16580508.72,99.36032888,25810607.34,-6.367027085
3/29/2013,5.5001,11.24,11.74,12.74,13.49,14.79,14.5,16.98,16.6,9.25,9.4,6.6,16.15,5,hold,11.4799,3.49,9.55,8.6,14.25,16580508.72,99.36032888,25810607.34,-6.367027085
4/5/2013,5.5001,12.24,11.74,12.5,13.49,14.79,14.5,16.98,16.6,9.25,9.59,6.5,16.25,5,hold,11.4799,3.49,9.75,8.5,14.25,17527128.16,99.31650636,26508497.71,2.703889772
4/12/2013,5.5001,12.24,11.74,12.5,13.49,14.79,14.5,16.98,16.6,9.25,10.08,6.5,16.25,5,hold,11.4799,3.49,9.75,8.5,14.25,17527128.16,99.31650636,26508497.71,2.703889772
4/19/2013,5.5001,12.74,12.8,12.5,13.49,14.79,14.5,16.98,16.6,9.25,10.12,6.5,16.25,5,hold,11.4799,3.49,9.75,8.5,14.25,17527128.16,99.31650636,26508497.71,2.703889772
4/26/2013,5.5001,12.74,12.8,12.5,13.49,14.79,14.5,16.98,16.6,9.25,10.01,6.5,16.25,5,hold,11.4799,3.49,9.75,8.5,14.25,17527128.16,99.31650636,26508497.71,2.703889772
5/3/2013,5.998,12.75,12.89,12.5,13.49,14.79,14.5,16.98,16.6,9.25,9.84,7,15.96,5,hold,10.982,3.49,8.96,9,14.25,17550986.1,96.18020543,26660937.96,0.575061832
5/10/2013,5.998,12.75,12.89,12.5,13.49,14.79,14.5,16.98,16.6,9.25,10.1,7,16.09,5,hold,10.982,3.49,9.09,9,14.25,17550986.1,96.18020543,26660937.96,0.575061832
5/17/2013,6.5,12.53,12.75,12.5,13.49,14.79,14.5,16.98,16.6,9.25,10.99,7,16.07,5,hold,10.48,3.49,9.07,9,14.25,17550986.1,96.18020543,26660937.96,0.575061832
5/24/2013,6.5,12.53,12.75,12.5,14.5,15.49,15.24,16.95,17,9.25,11.73,7,16.06,5,hold,10.45,2.45,9.06,9,14.25,17550986.1,96.18020543,26660937.96,0.575061832
5/31/2013,6.5,12.4,12.45,12.48,14.5,15.49,15.24,16.95,17,9.25,11.22,7,15.94,5,hold,10.45,2.45,8.94,9,14.25,17550986.1,96.18020543,26660937.96,0.575061832
6/7/2013,6.5,12.4,12.45,12.48,14.5,15.49,15.24,16.95,17,9.5,9.69,7.3,16.34,5,raise,10.45,2.45,9.04,9.3,14.5,18192444.78,95.69465184,27797281.03,4.262202152
6/14/2013,6.5,12.65,12.78,12.98,14.5,15.49,15.24,16.95,17,9.5,10.13,7.3,16.31,5,hold,10.45,2.45,9.01,9.3,14.5,18192444.78,95.69465184,27797281.03,4.262202152
6/21/2013,6.5,12.65,12.78,12.98,14.5,15.49,15.24,16.95,17,9.5,10.82,7.3,16.37,5,hold,10.45,2.45,9.07,9.3,14.5,18192444.78,95.69465184,27797281.03,4.262202152
6/28/2013,6.5,12.74,12.99,13.35,14.5,15.49,15.24,16.95,17,9.5,11.14,7.3,16.21,5,hold,10.45,2.45,8.91,9.3,14.5,18192444.78,95.69465184,27797281.03,4.262202152
7/5/2013,7.5,12.74,12.99,13.35,14.5,15.49,15.24,16.95,17,9.75,11.18,7.3,16.49,5,hold,9.45,2.45,9.19,9.3,14.75,18393940.74,96.45948929,28663921.94,3.11771828
7/12/2013,7.49998,12.7,13,13.4,14.5,15.49,15.24,16.95,17,9.75,10.62,7.3,16.41,5,hold,9.45002,2.45,9.11,9.3,14.75,18393940.74,96.45948929,28663921.94,3.11771828
7/19/2013,7.49998,12.7,12.9,13.3,14.5,15.49,15.24,16.95,17,9.75,11.5,7.3,16.44,5,hold,9.45002,2.45,9.14,9.3,14.75,18393940.74,96.45948929,28663921.94,3.11771828
7/26/2013,7.9999,12.7,12.9,13.3,14.5,15.49,15.24,16.95,17,9.75,11.2,7.3,16.42,5,hold,8.9501,2.45,9.12,9.3,14.75,18393940.74,96.45948929,28663921.94,3.11771828
8/2/2013,7.9999,12.7,12.9,13.3,14.5,15.49,15.24,16.95,17,9.75,9.46,7.1,16.43,5,hold,8.9501,2.45,9.33,9.1,14.75,18679181.81,95.24916641,29250052.44,2.044837047
8/9/2013,7.99,12.74,12.9,13.3,14.5,15.49,15.24,16.95,17,9.75,9.53,7.1,16.31,5,hold,8.96,2.45,9.21,9.1,14.75,18679181.81,95.24916641,29250052.44,2.044837047
8/16/2013,7.99,12.74,12.9,13.3,14.5,15.49,15.24,16.95,17,9.75,9.86,7.1,16.31,5,hold,8.96,2.45,9.21,9.1,14.75,18679181.81,95.24916641,29250052.44,2.044837047
8/23/2013,7.9999,13.21,11.5,13.31,14.5,15.49,15.24,16.95,17,9.75,8.94,7.1,16.38,5,hold,8.9501,2.45,9.28,9.1,14.75,18679181.81,95.24916641,29250052.44,2.044837047
8/30/2013,7.9999,13.21,11.5,13.31,15.25,16.48,15.5,17.25,17.25,9.75,11.05,7.1,16.38,8,hold,9.2501,2,9.28,9.1,17.75,18679181.81,95.24916641,29250052.44,2.044837047
9/6/2013,8,13.25,13,13.31,15.25,16.48,15.5,17.25,17.25,9.75,10.37,7,16.4,8,hold,9.25,2,9.4,9,17.75,18584433.74,94.0496894,28952694.21,-1.016607505
9/13/2013,8,13.25,13,13.31,15.25,16.48,15.5,17.25,17.25,9.75,10.37,7,16.38,8,hold,9.25,2,9.38,9,17.75,18584433.74,94.0496894,28952694.21,-1.016607505
9/20/2013,7.999,13.25,13,13.31,15.25,16.48,15.5,17.25,17.25,9.75,9.29,7,16.16,8,hold,9.251,2,9.16,9,17.75,18584433.74,94.0496894,28952694.21,-1.016607505
9/27/2013,7.999,13.25,13,13.31,15.25,16.48,15.5,17.25,17.25,9.75,9.69,7,16.42,5,hold,9.251,2,9.42,9,14.75,18584433.74,94.0496894,28952694.21,-1.016607505
10/4/2013,7.999,13.2,13.5,13.4,15.25,16.48,15.5,17.25,17.25,9.75,9.9,6.888701923,16.38,5,hold,9.251,2,9.491298077,8.888701923,14.75,19040430.29,95.19853603,29578550.46,2.161651161
10/11/2013,7.999,13.2,13.5,13.4,15.25,16.48,15.5,17.25,17.25,9.75,9.52,6.888701923,16.09,5,hold,9.251,2,9.201298077,8.888701923,14.75,19040430.29,95.19853603,29578550.46,2.161651161
10/18/2013,7.9999,13.3,13.95,13.75,15.25,16.48,15.5,17.25,17.25,9.75,9.46,6.888701923,16.45,5,hold,9.2501,2,9.561298077,8.888701923,14.75,19040430.29,95.19853603,29578550.46,2.161651161
10/25/2013,7.9999,13.3,13.95,13.75,15.25,16.48,15.5,17.25,17.25,9.75,9.56,6.888701923,16.39,5,hold,9.2501,2,9.501298077,8.888701923,14.75,19040430.29,95.19853603,29578550.46,2.161651161
11/1/2013,7.4998,13.29,13.85,13.65,15.25,16.48,15.5,17.25,17.25,9.75,9.32,7,16.26,8,hold,9.7502,2,9.26,9,17.75,19371653.46,96.96066118,29468291.48,-0.372766695
11/8/2013,7.4998,13.29,13.85,13.65,15.25,16.48,15.5,17.25,17.25,9.75,9.59,7,16.31,8,hold,9.7502,2,9.31,9,17.75,19371653.46,96.96066118,29468291.48,-0.372766695
11/15/2013,7.4998,13.5,13.7,14.24,15.25,16.48,15.5,17.25,17.25,9.75,9.6,7,16.3,0,hold,9.7502,2,9.3,9,9.75,19371653.46,96.96066118,29468291.48,-0.372766695
11/22/2013,7.4998,13.5,13.7,14.24,15.5,16.5,16.85,18.15,18,9.75,9.94,7,16.26,0,hold,10.6502,2.65,9.26,9,9.75,19371653.46,96.96066118,29468291.48,-0.372766695
11/29/2013,7.999,13.69,13.7,15,15.5,16.5,16.85,18.15,18,9.75,9.8,7,16.02,8,hold,10.151,2.65,9.02,9,17.75,19371653.46,96.96066118,29468291.48,-0.372766695
12/6/2013,7.999,13.69,13.7,15,15.5,16.5,16.85,18.15,18,9.75,9.81,7.1,16.02,8,hold,10.151,2.65,8.92,9.1,17.75,19037434.74,96.33437033,31043359.83,5.344959866
12/13/2013,7.999,14.15,14,15.25,15.5,16.5,16.85,18.15,18,9.75,9.71,7.1,16.67,8,hold,10.151,2.65,9.57,9.1,17.75,19037434.74,96.33437033,31043359.83,5.344959866
12/20/2013,7.999,14.15,14,15.25,15.5,16.5,16.85,18.15,18,9.75,10.09,7.1,16.64,8,hold,10.151,2.65,9.54,9.1,17.75,19037434.74,96.33437033,31043359.83,5.344959866
12/27/2013,7.999,14.74,14.98,15.48,15.5,16.5,16.85,18.15,18,9.75,10.14,7.1,16.39,8,hold,10.151,2.65,9.29,9.1,17.75,19037434.74,96.33437033,31043359.83,5.344959866
1/3/2014,7.9999,14.74,14.98,15.48,15.5,16.5,16.85,18.15,18,9.75,10.21,7.3,16.56,8,hold,10.1501,2.65,9.26,9.3,17.75,19590971.34,93.47735533,31640880,1.924792198
1/10/2014,7.9999,14.8,14.81,15.75,15.5,16.5,16.85,18.15,18,9.75,10.28,7.3,16.41,8,hold,10.1501,2.65,9.11,9.3,17.75,19590971.34,93.47735533,31640880,1.924792198
1/17/2014,7.9999,14.8,14.81,15.75,15.5,16.5,16.85,18.15,18,9.75,10.3,7.3,16.43,8,hold,10.1501,2.65,9.13,9.3,17.75,19590971.34,93.47735533,31640880,1.924792198
1/24/2014,7.9999,14.8,15.25,15.75,15.5,16.5,16.85,18.15,18,9.75,9.59,7.3,16.4,8,hold,10.1501,2.65,9.1,9.3,17.75,19590971.34,93.47735533,31640880,1.924792198
1/31/2014,7.9999,14.8,15.25,15.75,15.5,16.5,16.85,18.15,18,9.75,9.95,7.3,16.4,8,hold,10.1501,2.65,9.1,9.3,17.75,19590971.34,93.47735533,31640880,1.924792198
2/7/2014,7.9999,14.8,15.25,15.75,15.5,16.5,16.85,18.15,18,9.75,9.55,7.6,16.59,8,hold,10.1501,2.65,8.99,9.6,17.75,19779516.07,95.9436252,32358850.98,2.269124574
2/14/2014,7.9999,14.8,15.25,15.75,15,16,16.5,17.9,17.9,9.75,10.04,7.6,16.5,8,hold,9.9001,2.9,8.9,9.6,17.75,19779516.07,95.9436252,32358850.98,2.269124574
2/21/2014,7.9999,14.8,15.25,15.75,15,16,16.5,17.9,17.9,9.75,10.08,7.6,16.29,8,hold,9.9001,2.9,8.69,9.6,17.75,19779516.07,95.9436252,32358850.98,2.269124574
2/28/2014,7.9999,14.99,15.19,15.4,15,16,16.5,17.9,17.9,10.25,10.29,7.6,17.13,8,raise,9.9001,2.9,9.53,9.6,18.25,19779516.07,95.9436252,32358850.98,2.269124574
3/7/2014,7.9999,14.99,15.19,15.4,15,16,16.5,17.9,17.9,10.25,10.04,7.7,16.94,8,hold,9.9001,2.9,9.24,9.7,18.25,19974406.67,104.0853593,33430737.22,3.312497842
3/14/2014,7.9999,14.99,15.19,15.3,15,16,16.5,17.9,17.9,10.25,11.89,7.7,16.91,14,hold,9.9001,2.9,9.21,9.7,24.25,19974406.67,104.0853593,33430737.22,3.312497842
3/21/2014,7.9999,14.99,15.19,15.3,15,16,16.5,17.9,17.9,10.25,10.29,7.7,17,14,hold,9.9001,2.9,9.3,9.7,24.25,19974406.67,104.0853593,33430737.22,3.312497842
3/28/2014,9.5,14.9,14.95,15.23,15,16,16.5,17.9,17.9,10.25,15.62,7.7,16.96,14,hold,8.4,2.9,9.26,9.7,24.25,19974406.67,104.0853593,33430737.22,3.312497842
4/4/2014,9.5,14.9,14.95,15.23,15,16,16.5,17.9,17.9,12,15.89,7.8,18.79,14,raise,8.4,2.9,10.99,9.8,26,20602583.94,106.2323288,34384687.61,2.853512881
4/11/2014,9.5,15,15.1,15.45,15,16,16.5,17.9,17.9,12,16.64,7.8,18.67,14,hold,8.4,2.9,10.87,9.8,26,20602583.94,106.2323288,34384687.61,2.853512881
4/18/2014,9.5,15,15.1,15.45,15,16,16.5,17.9,17.9,12,16.84,7.8,18.64,14,hold,8.4,2.9,10.84,9.8,26,20602583.94,106.2323288,34384687.61,2.853512881
4/25/2014,9.5,15.25,15.1,15.5,15,16,16.5,17.9,17.9,12,17.64,7.8,18.75,14,hold,8.4,2.9,10.95,9.8,26,20602583.94,106.2323288,34384687.61,2.853512881
5/2/2014,9.5,15.25,15.1,15.5,15,16,16.5,17.9,17.9,12,17.95,7.8,18.75,14,hold,8.4,2.9,10.95,9.8,26,21515621.91,113.232235,34958230.98,1.668019706
5/9/2014,9,15.5,15.97,16.48,15,16,16.5,17.9,17.9,12,16.35,7.8,18.2,14,hold,8.9,2.9,10.4,9.8,26,21515621.91,113.232235,34958230.98,1.668019706
5/16/2014,9,15.5,15.97,16.48,15,16,16.5,17.9,17.9,12,16.71,7.8,18.19,14,hold,8.9,2.9,10.39,9.8,26,21515621.91,113.232235,34958230.98,1.668019706
5/23/2014,9.5,15.65,15.5,16.45,15,16,16.5,17.9,17.9,12,17.59,7.8,17.9,14,hold,8.4,2.9,10.1,9.8,26,21515621.91,113.232235,34958230.98,1.668019706
5/30/2014,9.5,15.65,15.5,16.45,16.25,17.5,18.25,18.75,18.9,12,20.13,7.8,18.28,14,hold,9.25,2.5,10.48,9.8,26,21515621.91,113.232235,34958230.98,1.668019706
6/6/2014,9.5,16.25,15.45,17.48,16.25,17.5,18.25,18.75,18.9,12,20.13,7.9,18.19,14,hold,9.25,2.5,10.29,9.9,26,21366650.98,105.839292,32685729.21,-6.50062005
6/13/2014,9.5,16.25,15.45,17.48,16.25,17.5,18.25,18.75,18.9,12,23.16,7.9,18.42,14,hold,9.25,2.5,10.52,9.9,26,21366650.98,105.839292,32685729.21,-6.50062005
6/20/2014,9.2501,17.25,15,17.83,16.25,17.5,18.25,18.75,18.9,12,24.95,7.9,18.93,14,hold,9.4999,2.5,11.03,9.9,26,21366650.98,105.839292,32685729.21,-6.50062005
6/27/2014,9.2501,17.25,15,17.83,16.25,17.5,18.25,18.75,18.9,12,23.44,7.9,19.1,14,hold,9.4999,2.5,11.2,9.9,26,21366650.98,105.839292,32685729.21,-6.50062005
7/4/2014,9.5,17.13,15.5,17.7,16.25,17.5,18.25,18.75,18.9,12,25.06,8,19.11,14,hold,9.25,2.5,11.11,10,26,21228048.85,102.8112012,32504468.32,-0.554556645
7/11/2014,9.5,17.13,15.5,17.7,16.25,17.5,18.25,18.75,18.9,12,24.98,8,19.11,14,hold,9.25,2.5,11.11,10,26,21228048.85,102.8112012,32504468.32,-0.554556645
7/18/2014,9.5,17.3,17.47,19.99,16.25,17.5,18.25,18.75,18.9,12,23.28,8,18.87,14,hold,9.25,2.5,10.87,10,26,21228048.85,102.8112012,32504468.32,-0.554556645
7/25/2014,9.5,17.3,17.47,19.99,16.25,17.5,18.25,18.75,18.9,12,17.6,8,19.08,14,hold,9.25,2.5,11.08,10,26,21228048.85,102.8112012,32504468.32,-0.554556645
8/1/2014,9.5,17.3,17.5,20.01,16.25,17.5,18.25,18.75,18.9,12,14.68,8,19.99,14,hold,9.25,2.5,11.99,10,26,21416131.4,100.6577697,33284795.92,2.400677933
8/8/2014,9.5,17.3,17.5,20.01,16.25,17.5,18.25,18.75,18.9,12,14.51,8,19.92,14,hold,9.25,2.5,11.92,10,26,21416131.4,100.6577697,33284795.92,2.400677933
8/15/2014,9.5,17.51,16.82,22.95,16.25,17.5,18.25,18.75,18.9,12,14.07,8,19.94,14,hold,9.25,2.5,11.94,10,26,21416131.4,100.6577697,33284795.92,2.400677933
8/22/2014,9.5,17.51,16.82,22.95,16.25,17.5,18.25,18.75,18.9,12,15,8,19.96,14,hold,9.25,2.5,11.96,10,26,21416131.4,100.6577697,33284795.92,2.400677933
8/29/2014,9.5,17.51,17.49,23,16.25,17.5,18.25,18.75,18.9,12,12.91,8,18.99,14,hold,9.25,2.5,10.99,10,26,21416131.4,100.6577697,33284795.92,2.400677933
9/5/2014,9.5,17.51,17.49,23,16.2,18.68,18.97,18.97,19.47,12,12.9,7.8,19.2,14,hold,9.47,2.77,11.4,9.8,26,21671535.8,98.05598173,33620531.96,1.008676864
9/12/2014,9.5,17.51,17.5,22.48,16.2,18.68,18.97,18.97,19.47,12,12.81,7.8,19.18,14,hold,9.47,2.77,11.38,9.8,26,21671535.8,98.05598173,33620531.96,1.008676864
9/19/2014,9.5,17.51,17.5,22.48,16.2,18.68,18.97,18.97,19.47,12,12.83,7.8,19.3,14,hold,9.47,2.77,11.5,9.8,26,21671535.8,98.05598173,33620531.96,1.008676864
9/26/2014,9.5,17.5,17,21.95,16.2,18.68,18.97,18.97,19.47,12,13.05,7.8,19.43,14,hold,9.47,2.77,11.63,9.8,26,21671535.8,98.05598173,33620531.96,1.008676864
10/3/2014,9.5,17.5,17,21.95,16.2,18.68,18.97,18.97,19.47,12,12.02,7.9,19.46,14,hold,9.47,2.77,11.56,9.9,26,21641775.57,99.79725171,33833683.26,0.633991456
10/10/2014,9.5,17.5,16.9,20.5,16.2,18.68,18.97,18.97,19.47,12,11.57,7.9,19.44,14,hold,9.47,2.77,11.54,9.9,26,21641775.57,99.79725171,33833683.26,0.633991456
10/17/2014,9.5,17.5,16.9,20.5,16.2,18.68,18.97,18.97,19.47,12,10.43,7.9,19.87,14,hold,9.47,2.77,11.97,9.9,26,21641775.57,99.79725171,33833683.26,0.633991456
10/24/2014,9.5,17.4,16.5,19,16.2,18.68,18.97,18.97,19.47,12,10.22,7.9,20.02,14,hold,9.47,2.77,12.12,9.9,26,21641775.57,99.79725171,33833683.26,0.633991456
10/31/2014,9.5,17.4,16.5,19,16.2,18.68,18.97,18.97,19.47,12,11.34,7.9,20.01,14,hold,9.47,2.77,12.11,9.9,26,21641775.57,99.79725171,33833683.26,0.633991456
11/7/2014,9.5,17,16.4,17.99,16.2,18.68,18.97,18.97,19.47,12.5,11.64,8.1,20.67,14,raise,9.47,2.77,12.57,10.1,26.5,21853530.93,98.67375543,33796800.26,-0.109012669
11/14/2014,9.5,17,16.4,17.99,16.2,18.68,18.97,18.97,19.47,12.5,11.34,8.1,20.49,14,raise,9.47,2.77,12.39,10.1,26.5,21853530.93,98.67375543,33796800.26,-0.109012669
11/21/2014,13.0002,16.59,17,17.85,16.2,18.68,18.97,18.97,19.47,12.5,11.69,8.1,20.44,14,raise,5.9698,2.77,12.34,10.1,26.5,21853530.93,98.67375543,33796800.26,-0.109012669
11/28/2014,13.0002,16.59,17,17.85,16.2,22.41,21.47,21.97,22.47,12.5,11.63,8.1,20.45,14,raise,8.9698,5.77,12.35,10.1,26.5,21853530.93,98.67375543,33796800.26,-0.109012669
12/5/2014,13.0002,17,17.48,18.48,16.2,22.41,21.47,21.97,22.47,12.5,11.67,7.9,20.52,14,raise,8.9698,5.77,12.62,9.9,26.5,21722029.59,95.90327147,34959146.92,3.439221039
12/12/2014,13.0002,17,17.48,18.48,16.2,22.41,21.47,21.97,22.47,12.5,11.61,7.9,20.42,14,raise,8.9698,5.77,12.52,9.9,26.5,21722029.59,95.90327147,34959146.92,3.439221039
